,med,med,med,med,med,med,med,med,med,med,med,med,med,params,params,params,params,params,params,params,game,game,med_freqs,med_freqs,med_freqs,med_freqs,med_freqs,med_freqs,med_freqs,med_freqs,med_freqs,med_freqs,med_freqs,med_freqs,med_freqs,agents,agents,agents,net,net,net,net,net,meta,meds,ws,ts
,NO_MED,GOOD_MED,BAD_MED,RANDOM_MED,FAIR_MED,GOOD_MED_X,BAD_MED_X,RANDOM_MED_X,FAIR_MED_X,GOOD_MED_LOCAL,BAD_MED_LOCAL,RANDOM_MED_LOCAL,FAIR_MED_LOCAL,W1,W2,N,episode_n,beta,k,endOnStratConverge,t,s,NO_MED,GOOD_MED,BAD_MED,RANDOM_MED,FAIR_MED,GOOD_MED_X,BAD_MED_X,RANDOM_MED_X,FAIR_MED_X,GOOD_MED_LOCAL,BAD_MED_LOCAL,RANDOM_MED_LOCAL,FAIR_MED_LOCAL,coop_freq,payoff_mean,payoff_var,dd,heterogeneity,k_max,rewire_n,stop_n,timestamp,,,
9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.737,0.0,500,500000,0.005,30,True,2.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,30.0,321.424,"[ 0.  1.  2.  3.  1.  6.  8.  6.  9.  6. 11.  6. 14.  7. 22. 13. 14. 12.
 15. 15. 21. 14. 10.  4. 10.  8. 11.  6. 12.  6. 11. 10. 10.  9. 11. 13.
 13.  8.  4.  7.  7.  8.  5.  7.  6.  6.  5.  6.  9.  5.  6.  4.  2.  3.
  1.  2.  5.  3.  3.  3.  3.  0.  0.  2.  1.  2.  2.  3.  0.  2.  0.  4.
  2.  1.  1.  0.  0.  3.  2.  1.  1.  0.  0.  0.  0.  2.  1.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  1.  1.]",321.424,97,23110,235000,Aug-18-2021_1643,"('NO_MED',)","(4.737, 0.0)","(2.0, -1.0)"
10,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.263,0.0,500,500000,0.005,30,True,2.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,30.0,322.14,"[ 0.  6.  3.  3.  3.  7.  4.  6.  4. 11.  7.  7.  6. 19. 12. 13. 17. 10.
 13. 13. 18. 10. 13. 10. 14.  3.  9. 11.  7. 19.  8.  9. 11. 13. 13.  7.
  9. 10.  5.  4.  7.  5.  6. 13.  6.  4.  5.  4.  2.  6.  6.  4.  4.  7.
  2.  6.  2.  3.  1.  3.  4.  3.  3.  5.  3.  1.  3.  1.  3.  0.  1.  0.
  0.  0.  1.  1.  1.  1.  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.  1.
  1.  0.  0.  0.  0.  0.  1.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.]",322.14,117,25942,265000,Aug-18-2021_1643,"('NO_MED',)","(5.263, 0.0)","(2.0, -1.0)"
11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.789,0.0,500,500000,0.005,30,True,2.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,30.0,213.456,"[ 0.  0.  2.  1.  1.  4.  3.  2.  0.  6.  6.  9. 13. 13. 13. 11. 15. 15.
  5. 14. 15. 16. 20. 10. 15. 13. 12. 15. 10.  9. 16. 14. 10.  8.  8. 10.
 10. 12.  8.  6.  6. 13.  9.  3.  7.  6.  6.  6.  8.  8. 10.  5.  4.  5.
  5.  1.  4.  5.  1.  3.  1.  3.  2.  0.  1.  3.  0.  0.  0.  1.  0.  0.
  0.  0.  1.  1.  1.  0.  0.  0.  0.  1.]",213.456,81,16959,150000,Aug-18-2021_1643,"('NO_MED',)","(5.789, 0.0)","(2.0, -1.0)"
12,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.316,0.0,500,500000,0.005,30,True,2.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,30.0,576.172,"[ 0.  7.  9. 14.  4.  7. 10.  7. 11. 17.  5. 12. 18.  7. 12. 14.  6. 15.
 12.  8. 17.  6. 17. 16. 13.  8.  8.  8. 16.  8. 11.  3.  6.  5.  6.  6.
  3.  7.  8.  8.  4.  6.  4.  3.  6.  7.  2.  3.  2.  2.  4.  2.  3.  3.
  3.  2.  2.  4.  1.  1.  5.  2.  4.  2.  3.  0.  3.  3.  2.  0.  2.  1.
  4.  1.  1.  0.  1.  1.  1.  1.  1.  2.  1.  0.  1.  0.  0.  1.  1.  2.
  1.  0.  1.  1.  0.  0.  0.  0.  1.  0.  1.  0.  2.  0.  0.  2.  0.  1.
  0.  0.  1.  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.]",576.172,154,40471,420000,Aug-18-2021_1643,"('NO_MED',)","(6.316, 0.0)","(2.0, -1.0)"
13,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.842,0.0,500,500000,0.005,30,True,2.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,30.0,331.344,"[ 0.  0.  1.  0.  2.  6.  3. 10.  6.  8. 10.  8. 10. 10. 12. 18. 18. 22.
 16. 22. 22. 11. 11. 11. 12.  7.  7. 13.  4. 10. 12.  7. 11. 11.  9. 10.
  2.  4.  6.  5.  9.  5.  4.  6.  8.  6.  3.  9.  4.  1.  3.  3.  3.  2.
  7.  5.  7.  5.  2.  1.  3.  3.  1.  2.  3.  1.  3.  1.  0.  2.  1.  2.
  0.  2.  2.  1.  2.  0.  2.  1.  0.  2.  0.  2.  1.  0.  1.  1.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.]",331.344,104,20587,240000,Aug-18-2021_1643,"('NO_MED',)","(6.842, 0.0)","(2.0, -1.0)"
14,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.368,0.0,500,500000,0.005,30,True,2.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,30.0,305.548,"[ 0.  0.  2.  2.  4.  5.  9.  6.  6. 11. 12. 12. 13. 13. 16. 11.  6. 15.
 14.  9. 10.  9. 11. 17. 12.  7.  8. 12.  6. 12.  9. 17. 14.  9. 12. 13.
  4.  5.  7.  9.  5.  5.  6.  6.  6. 10.  7.  3.  5.  5.  1.  2.  3.  2.
  9.  4.  4.  5.  3.  3.  3.  3.  5.  0.  5.  1.  0.  1.  0.  3.  4.  3.
  1.  0.  1.  0.  2.  1.  0.  1.  1.  0.  0.  2.]",305.548,83,17930,220000,Aug-18-2021_1643,"('NO_MED',)","(7.368, 0.0)","(2.0, -1.0)"
15,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.895,0.0,500,500000,0.005,30,True,2.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,30.0,348.3,"[ 0.  0.  1.  5.  2.  5.  6.  9.  5. 10. 19.  8. 13. 11. 11. 11. 17. 14.
 16. 18. 13. 11. 11. 12. 14. 12.  7. 11.  9.  7. 10.  9.  9. 13.  8.  6.
  6.  5.  6. 11.  2.  4.  5.  8.  4.  6.  6.  3.  4.  3.  6.  6.  2.  7.
  8.  2.  3.  0.  3.  4.  0.  4.  5.  2.  3.  1.  2.  2.  2.  0.  3.  1.
  1.  1.  3.  1.  0.  0.  2.  1.  0.  2.  1.  0.  1.  1.  0.  1.  1.  0.
  0.  1.  0.  1.]",348.3,93,18780,140000,Aug-18-2021_1643,"('NO_MED',)","(7.895, 0.0)","(2.0, -1.0)"
16,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.421,0.0,500,500000,0.005,30,True,2.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,30.0,429.112,"[ 0.  1.  3.  2.  4.  4. 10. 14.  7. 12. 15. 11.  9.  8. 14. 14. 12. 19.
 16. 14. 15.  9. 10. 17. 10. 14.  7. 10.  9. 12. 10.  6. 10.  9. 10.  6.
  9.  5.  4.  5.  7.  2.  5.  6.  5.  3.  2.  2.  4.  4.  2.  4.  4.  2.
  3.  2.  5.  5.  5.  5.  3.  2.  2.  1.  4.  3.  0.  1.  2.  0.  1.  2.
  0.  2.  1.  1.  1.  0.  0.  2.  0.  1.  4.  0.  1.  0.  3.  0.  0.  0.
  1.  1.  0.  1.  1.  1.  0.  1.  0.  0.  1.  0.  0.  0.  0.  1.  0.  0.
  0.  1.  0.  0.  1.]",429.112,112,22885,275000,Aug-18-2021_1643,"('NO_MED',)","(8.421, 0.0)","(2.0, -1.0)"
17,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.947,0.0,500,500000,0.005,30,True,2.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,30.0,456.66,"[ 0.  4.  4.  2.  9.  5. 10.  8. 16. 11. 11. 19. 15. 10. 16. 17.  5. 14.
  8. 11. 12.  6.  6.  9. 14. 11.  8. 12. 12. 13.  5.  9.  6.  9.  4.  4.
 10. 10.  7.  8.  6.  8.  4.  6.  4.  6.  5.  2.  2.  3.  3.  0.  1.  2.
  6.  4.  2.  3.  7.  2.  3.  1.  5.  2.  2.  1.  1.  4.  2.  3.  1.  2.
  2.  2.  3.  1.  0.  3.  0.  2.  1.  2.  0.  1.  0.  0.  0.  0.  1.  0.
  0.  1.  0.  0.  0.  1.  0.  0.  0.  2.  0.  1.  0.  0.  1.  0.  0.  0.
  0.  1.  0.  0.  2.]",456.66,112,23492,300000,Aug-18-2021_1643,"('NO_MED',)","(8.947, 0.0)","(2.0, -1.0)"
18,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.474,0.0,500,500000,0.005,30,True,2.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,30.0,312.46,"[ 0.  0.  1.  2.  4.  6. 14.  4. 18.  9.  8. 11.  9. 15.  8.  6. 11. 15.
  9.  8. 13. 16. 13. 14.  8. 10. 10. 15.  7. 14.  5. 13. 15. 12.  9.  9.
  8.  6.  6.  7.  6.  4.  5.  7.  4.  6.  6.  3.  7.  7.  1.  1.  5.  4.
  2.  5.  6.  8.  0.  4.  6.  5.  2.  1.  3.  4.  3.  2.  3.  1.  1.  2.
  1.  2.  0.  1.  0.  0.  1.  0.  0.  1.  0.  1.  0.  0.  0.  1.]",312.46,87,15608,205000,Aug-18-2021_1644,"('NO_MED',)","(9.474, 0.0)","(2.0, -1.0)"
