,med,med,med,med,med,med,med,med,med,med,med,med,med,params,params,params,params,params,params,params,game,game,med_freqs,med_freqs,med_freqs,med_freqs,med_freqs,med_freqs,med_freqs,med_freqs,med_freqs,med_freqs,med_freqs,med_freqs,med_freqs,agents,agents,agents,net,net,net,net,net,meta,meds,ws,ts
,NO_MED,GOOD_MED,BAD_MED,RANDOM_MED,FAIR_MED,GOOD_MED_X,BAD_MED_X,RANDOM_MED_X,FAIR_MED_X,GOOD_MED_LOCAL,BAD_MED_LOCAL,RANDOM_MED_LOCAL,FAIR_MED_LOCAL,W1,W2,N,episode_n,beta,k,endOnStratConverge,t,s,NO_MED,GOOD_MED,BAD_MED,RANDOM_MED,FAIR_MED,GOOD_MED_X,BAD_MED_X,RANDOM_MED_X,FAIR_MED_X,GOOD_MED_LOCAL,BAD_MED_LOCAL,RANDOM_MED_LOCAL,FAIR_MED_LOCAL,coop_freq,payoff_mean,payoff_var,dd,heterogeneity,k_max,rewire_n,stop_n,timestamp,,,
9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.087,0.0,500,500000,0.005,30,True,2.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[  0. 218.  24.   3.   3.   1.   3.   0.   2.   1.   1.   2.   5.   2.
   3.   1.   4.   2.   4.   1.   2.   1.   3.   2.   0.   2.   1.   2.
   2.   2.   3.   4.   1.   4.   4.   2.   1.   0.   2.   3.   1.   3.
   5.   2.   3.   3.   1.   2.   3.   4.   3.   3.   3.   2.   7.   4.
   4.   3.   5.   0.   2.   3.   4.   5.   1.   4.   2.   1.   4.   2.
   7.   3.   0.   2.   1.   3.   5.   2.   0.   0.   2.   2.   1.   3.
   3.   1.   4.   0.   2.   2.   2.   1.   2.   6.   2.   2.   2.   0.
   1.   0.   2.   0.   5.   4.   2.   0.   2.   0.   2.   0.   0.   3.
   0.   0.   2.   0.   0.   0.   2.   0.   2.   0.   1.   0.   1.   0.
   1.]",1270.72,126,100988,195000,Aug-18-2021_2212,"('NO_MED',)","(2.087, 0.0)","(2.0, -1.0)"
10,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.291,0.0,500,500000,0.005,30,True,2.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[  0. 262.  24.   4.   2.   2.   0.   1.   1.   1.   0.   1.   0.   1.
   0.   2.   1.   0.   3.   1.   2.   0.   1.   0.   0.   0.   0.   0.
   4.   1.   4.   0.   1.   1.   1.   0.   1.   0.   3.   0.   5.   1.
   0.   0.   2.   1.   0.   1.   1.   0.   2.   0.   3.   2.   4.   2.
   3.   2.   2.   0.   2.   4.   5.   1.   1.   1.   1.   1.   5.   6.
   1.   3.   2.   1.   2.   2.   5.   3.   3.   2.   6.   1.   4.   2.
   1.   5.   4.   7.   2.   6.   2.   2.   5.   0.   3.   4.   2.   1.
   3.   1.   5.   2.   4.   4.   1.   3.   1.   1.   1.   1.   0.   1.
   1.   1.   0.   1.   1.   0.   0.   1.   2.   0.   1.]",1489.3,122,161708,470000,Aug-18-2021_2212,"('NO_MED',)","(2.291, 0.0)","(2.0, -1.0)"
11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.495,0.0,500,500000,0.005,30,True,2.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[  0. 246.  43.   6.   1.   0.   2.   0.   1.   0.   3.   1.   0.   1.
   2.   0.   2.   0.   1.   0.   1.   1.   1.   1.   0.   1.   0.   1.
   0.   4.   2.   1.   0.   0.   1.   0.   0.   5.   0.   1.   1.   1.
   2.   1.   0.   3.   1.   2.   0.   2.   2.   2.   1.   4.   2.   1.
   3.   1.   3.   2.   2.   3.   1.   3.   1.   3.   1.   3.   2.   2.
   3.   3.   2.   0.   4.   1.   2.   2.   2.   5.   1.   2.   3.   3.
   0.   4.   3.   2.   0.   5.   4.   2.   5.   3.   3.   2.   4.   3.
   3.   2.   1.   3.   6.   2.   0.   5.   0.   1.   1.   3.   4.   2.
   0.   1.   3.   0.   1.   0.   1.   1.   0.   0.   1.   0.   1.   0.
   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   1.]",1554.072,137,166456,370000,Aug-18-2021_2212,"('NO_MED',)","(2.495, 0.0)","(2.0, -1.0)"
12,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.699,0.0,500,500000,0.005,30,True,2.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,30.0,168.94,"[ 0.  0.  0.  1.  0.  3.  1.  1.  2.  1.  3.  7.  7. 14.  8. 11.  6. 11.
 14. 14. 18. 21. 14. 13. 15. 20. 10. 21. 12. 23. 20. 17. 16.  9. 15. 15.
  7. 10. 10.  9.  4.  4.  6.  8.  7.  9.  4.  6.  6.  4.  6.  5.  2.  3.
  4.  1.  2.  2.  3.  4.  1.  1.  0.  0.  0.  0.  1.  1.  0.  2.  0.  2.
  0.  0.  2.  0.  0.  0.  0.  0.  0.  1.]",168.94,81,18405,195000,Aug-18-2021_2212,"('NO_MED',)","(2.699, 0.0)","(2.0, -1.0)"
13,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.903,0.0,500,500000,0.005,30,True,2.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,30.0,152.816,"[ 0.  0.  0.  0.  0.  1.  2.  2.  2.  8.  5.  7. 10.  8.  8.  4. 11. 17.
 11. 19. 10.  8. 12. 15. 12. 17. 19. 18. 14. 16. 12.  8. 22. 12. 22. 11.
 10. 12. 15. 13. 13. 10. 11. 10.  4.  5.  7.  5.  4.  4.  5.  3.  5.  3.
  3.  1.  1.  1.  2.  1.  2.  0.  0.  2.  0.  1.  1.  0.  0.  1.  0.  0.
  1.  1.]",152.816,73,18356,255000,Aug-18-2021_2212,"('NO_MED',)","(2.903, 0.0)","(2.0, -1.0)"
14,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.107,0.0,500,500000,0.005,30,True,2.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,30.0,366.416,"[ 0.  3.  5.  1.  7.  6.  7.  7.  5. 11.  6.  6. 11. 10. 13. 16. 14.  8.
 18. 23. 18.  7. 14.  8. 13.  9. 11. 11.  8. 13.  9.  9. 12.  9.  7.  7.
 10.  8.  1. 10.  9.  5.  7.  5.  2.  2.  7.  7.  6.  8.  3.  2.  2.  2.
  0.  6.  3.  7.  4.  3.  4.  6.  0.  1.  2.  2.  3.  1.  1.  2.  0.  2.
  0.  1.  0.  0.  0.  0.  0.  0.  0.  1.  1.  0.  2.  2.  1.  1.  0.  0.
  1.  0.  0.  0.  0.  0.  0.  1.  1.  0.  0.  0.  0.  1.  0.  0.  0.  0.
  0.  1.  0.  0.  0.  1.]",366.416,113,35932,235000,Aug-18-2021_2213,"('NO_MED',)","(3.107, 0.0)","(2.0, -1.0)"
15,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.311,0.0,500,500000,0.005,30,True,2.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.906,27.022,581.71,"[ 0. 21. 13. 10.  8.  9. 11.  8. 13. 10.  8.  8. 10. 13.  7. 16.  8. 11.
  6. 14.  8. 12.  8. 13.  9.  6.  9.  6. 11. 13.  3.  3.  9.  9.  3.  3.
  8.  4.  9. 10.  5.  5.  5.  5.  6.  3.  4.  8.  3.  3.  3.  3.  7.  5.
  0.  1.  6.  3.  5.  3.  3.  1.  3.  1.  3.  3.  2.  1.  4.  1.  0.  3.
  1.  4.  0.  1.  0.  1.  1.  0.  1.  4.  1.  0.  2.  0.  0.  0.  0.  0.
  3.  2.  2.  0.  0.  0.  2.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.  1.
  0.  1.  0.  0.  1.  0.  0.  0.  0.  0.  0.  1.  0.  1.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  1.]",575.124,151,66006,499999,Aug-18-2021_2213,"('NO_MED',)","(3.311, 0.0)","(2.0, -1.0)"
16,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.515,0.0,500,500000,0.005,30,True,2.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,30.0,314.888,"[ 0.  1.  4.  5.  4.  2.  4.  4.  9.  9.  9. 12.  8.  7. 12. 14. 10. 16.
 15. 13.  9. 20. 10.  9. 13. 12. 15. 12. 15.  6.  9. 12.  9. 11. 10.  9.
  8. 14. 11.  9.  7.  4.  5.  4.  4.  4.  7. 12.  7.  1.  3.  3.  5.  3.
  3.  4.  3.  4.  2.  1.  1.  1.  4.  2.  3.  0.  1.  3.  1.  2.  1.  0.
  2.  1.  1.  0.  1.  2.  0.  2.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  1.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.  1.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  1.]",314.888,131,30662,330000,Aug-18-2021_2213,"('NO_MED',)","(3.515, 0.0)","(2.0, -1.0)"
17,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.719,0.0,500,500000,0.005,30,True,2.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,30.0,324.476,"[ 0.  0.  0.  4.  5.  6.  5.  4.  4. 12. 10. 10.  8.  8. 15. 17. 13. 16.
  9. 20.  7. 18. 15. 16. 14. 10. 10. 10. 10.  7. 11. 12. 10. 12. 11.  6.
  9.  5.  5.  7. 12. 10.  5.  0.  2.  5.  8.  6.  6.  5.  6.  2.  3.  1.
  3.  3.  3.  2.  3.  8.  2.  3.  4.  0.  4.  0.  2.  4.  0.  0.  2.  1.
  3.  1.  0.  1.  2.  0.  2.  0.  0.  0.  0.  1.  0.  0.  0.  0.  1.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.  1.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  1.]",324.476,127,27795,280000,Aug-18-2021_2213,"('NO_MED',)","(3.719, 0.0)","(2.0, -1.0)"
18,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.923,0.0,500,500000,0.005,30,True,2.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,30.0,223.248,"[ 0.  1.  0.  0.  1.  2.  1.  5.  3.  5.  7.  6.  8. 12. 18. 12. 10. 15.
  9. 12. 10. 12. 16. 14. 23. 22. 11. 19. 18. 10. 21.  8. 22.  9.  6.  7.
  5.  9. 11.  7.  6.  7.  4. 10.  3.  6.  8.  3.  3.  3.  5.  5.  5.  1.
  7.  3.  4.  2.  4.  1.  4.  1.  4.  2.  1.  0.  1.  1.  1.  1.  0.  1.
  0.  0.  1.  0.  0.  1.  0.  1.  0.  0.  0.  0.  1.  0.  0.  0.  1.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  1.]",223.248,98,16672,115000,Aug-18-2021_2213,"('NO_MED',)","(3.923, 0.0)","(2.0, -1.0)"
