,med,med,med,med,med,med,med,med,med,med,med,med,med,params,params,params,params,params,params,params,game,game,med_freqs,med_freqs,med_freqs,med_freqs,med_freqs,med_freqs,med_freqs,med_freqs,med_freqs,med_freqs,med_freqs,med_freqs,med_freqs,agents,agents,agents,net,net,net,net,net,meta,meds,ws,ts
,NO_MED,GOOD_MED,BAD_MED,RANDOM_MED,FAIR_MED,GOOD_MED_X,BAD_MED_X,RANDOM_MED_X,FAIR_MED_X,GOOD_MED_LOCAL,BAD_MED_LOCAL,RANDOM_MED_LOCAL,FAIR_MED_LOCAL,W1,W2,N,episode_n,beta,k,endOnStratConverge,t,s,NO_MED,GOOD_MED,BAD_MED,RANDOM_MED,FAIR_MED,GOOD_MED_X,BAD_MED_X,RANDOM_MED_X,FAIR_MED_X,GOOD_MED_LOCAL,BAD_MED_LOCAL,RANDOM_MED_LOCAL,FAIR_MED_LOCAL,coop_freq,payoff_mean,payoff_var,dd,heterogeneity,k_max,rewire_n,stop_n,timestamp,,,
76,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.556,0.0,500,500000,0.005,30,True,2.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,30.0,161.988,"[ 0.  0.  0.  0.  1.  1.  3.  1.  4.  0.  8.  4. 11. 15.  9.  9. 10.  9.
  8. 17. 20. 21. 18.  9. 16. 12. 12. 17. 16. 14. 10.  7. 10. 15. 13. 13.
 14. 14. 14.  7. 10. 12. 13.  5.  8.  4.  6. 12.  4.  5.  1.  3.  8.  2.
  4.  1.  3.  5.  2.  5.  1.  2.  0.  1.  0.  0.  1.]",161.988,66,13872,165000,Aug-19-2021_1513,"('GOOD_MED',)","(5.556, 0.0)","(2.0, -1.0)"
77,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.76,0.0,500,500000,0.005,30,True,2.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,30.0,141.776,"[ 0.  0.  0.  0.  0.  0.  2.  4.  0.  4.  3.  7.  7.  5. 13. 15. 12.  8.
 11.  8. 18. 18. 14. 17. 20. 15. 16. 10. 14. 14. 18. 11. 15. 18. 23. 11.
  3. 13. 11. 10.  5.  9.  7. 12.  9.  4.  7.  6. 11.  3. 13.  4.  7.  2.
  5.  1.  2.  1.  1.  2.  1.]",141.776,60,13016,175000,Aug-19-2021_1513,"('GOOD_MED',)","(5.76, 0.0)","(2.0, -1.0)"
78,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.964,0.0,500,500000,0.005,30,True,2.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,30.0,158.724,"[ 0.  1.  1.  1.  0.  1.  1.  1.  3.  8.  6.  6.  6.  6.  8. 13. 14.  5.
 16. 16. 12. 10. 12. 21. 19. 12. 22. 14. 17. 13. 15.  6. 12. 14. 12. 11.
 12. 11. 13. 15. 16.  6. 11.  6.  6.  3.  3.  5.  3. 10.  6.  7.  4.  6.
  4.  5.  3.  1.  3.  2.  2.  1.  0.  1.]",158.724,63,13311,130000,Aug-19-2021_1513,"('GOOD_MED',)","(5.964, 0.0)","(2.0, -1.0)"
79,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.168,0.0,500,500000,0.005,30,True,2.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,30.0,173.852,"[ 0.  0.  0.  0.  1.  1.  2.  3.  2.  6.  7.  5. 13.  4. 13. 14.  8. 10.
 17. 19. 13.  7. 17. 12. 22. 15. 14. 12. 15. 17. 11. 10. 16. 10.  5.  9.
 21. 12. 17.  6.  9.  9.  8.  4.  3.  7.  7.  8.  4.  6.  2.  3.  8. 11.
  0.  3.  4.  2.  3.  5.  2.  2.  1.  1.  0.  1.  1.]",173.852,66,12265,120000,Aug-19-2021_1513,"('GOOD_MED',)","(6.168, 0.0)","(2.0, -1.0)"
80,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.372,0.0,500,500000,0.005,30,True,2.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,30.0,194.164,"[ 0.  0.  1.  0.  0.  3.  2.  0.  4.  7.  4.  5. 13.  5. 12. 14. 20. 14.
  9. 16. 16. 16. 18. 15. 11. 11. 16.  6. 20. 14. 12.  7. 12. 10. 17.  8.
 11. 10. 14. 12.  4.  7.  8.  5.  8.  8. 13.  6.  5.  2.  7.  1.  2.  3.
  6.  3.  1.  5.  4.  0.  3.  2.  1.  3.  1.  1.  1.  1.  1.  0.  0.  0.
  1.  1.  0.  0.  0.  0.  0.  0.  0.  1.]",194.164,81,17400,165000,Aug-19-2021_1514,"('GOOD_MED',)","(6.372, 0.0)","(2.0, -1.0)"
81,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.577,0.0,500,500000,0.005,30,True,2.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,30.0,188.812,"[ 0.  0.  0.  0.  1.  1.  1.  4.  0.  3.  4. 10. 10.  9. 14. 14. 13. 11.
 10.  9. 20. 12. 10. 17. 21. 15. 20. 15. 18. 16. 14. 17. 11.  7. 18.  8.
  9. 13. 10. 13.  7.  6.  7.  7.  4.  4.  7.  0.  2.  5.  2.  3.  5.  4.
  4.  6.  1.  1.  4.  2.  3.  5.  1.  0.  1.  2.  5.  0.  0.  1.  0.  0.
  0.  1.  0.  0.  1.  0.  0.  1.]",188.812,79,18289,225000,Aug-19-2021_1514,"('GOOD_MED',)","(6.577, 0.0)","(2.0, -1.0)"
82,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.781,0.0,500,500000,0.005,30,True,2.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,30.0,185.164,"[ 0.  0.  0.  1.  1.  2.  2.  4.  2.  4.  4.  8.  5. 12. 15.  8. 10. 12.
 21. 19. 16. 14. 12. 16.  8. 18. 14. 15. 13. 13. 11. 14. 18. 11. 13.  8.
 12.  8.  7.  7.  8.  9. 10.  4.  6.  3.  9.  8.  5.  6.  4.  7.  4.  5.
  3.  3.  3.  6.  4.  3.  3.  4.  1.  0.  2.  2.]",185.164,65,12572,190000,Aug-19-2021_1514,"('GOOD_MED',)","(6.781, 0.0)","(2.0, -1.0)"
83,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.985,0.0,500,500000,0.005,30,True,2.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,30.0,192.12,"[ 0.  0.  0.  0.  0.  2.  3.  2.  5.  5.  5. 11.  9.  8.  7. 11. 18. 11.
 15. 12. 18. 18. 14. 18. 18.  9. 22.  7. 10. 12. 11. 15. 10. 12. 13.  7.
 14.  9. 10.  6.  9.  6. 13.  9.  4.  9.  4.  4.  2.  1.  9.  3.  7.  7.
  5.  5.  2.  3.  3.  2.  4.  5.  0.  3.  1.  0.  1.  0.  1.  0.  0.  0.
  1.]",192.12,72,14787,155000,Aug-19-2021_1514,"('GOOD_MED',)","(6.985, 0.0)","(2.0, -1.0)"
84,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.189,0.0,500,500000,0.005,30,True,2.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,30.0,161.088,"[ 0.  0.  0.  0.  0.  0.  4.  2.  7.  7.  3.  6.  6. 11. 18. 13.  9. 12.
 15.  8. 13. 18. 15.  7. 16. 11. 12. 11. 25.  9. 11. 10. 15.  9. 12. 11.
  9.  8. 14.  8.  7. 10. 12. 12. 12. 12.  7.  9.  6.  9. 14.  7.  8.  2.
  2.  1.  2.  0.  1.  1.  1.]",161.088,60,9861,165000,Aug-19-2021_1514,"('GOOD_MED',)","(7.189, 0.0)","(2.0, -1.0)"
85,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.393,0.0,500,500000,0.005,30,True,2.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,30.0,186.492,"[ 0.  0.  0.  1.  1.  1.  5.  2.  4.  7.  4.  9. 11. 12.  8. 20.  8. 10.
 17. 11. 13. 22.  9.  9.  7. 18. 11. 13. 15. 14. 13. 12. 16.  7. 15.  9.
  8.  9. 12.  9.  9.  6.  7.  8.  7.  6.  6.  6. 12.  6.  7.  7.  4.  5.
 11.  6.  2.  4.  3.  0.  4.  1.  1.]",186.492,62,10848,150000,Aug-19-2021_1514,"('GOOD_MED',)","(7.393, 0.0)","(2.0, -1.0)"
86,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.597,0.0,500,500000,0.005,30,True,2.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,30.0,208.576,"[ 0.  0.  0.  0.  1.  3.  1.  4.  4.  9.  6.  7.  6.  9. 12. 16. 18. 10.
 14. 11. 17.  8. 30. 13.  9. 15. 13. 13.  8. 11. 16. 17. 10. 11. 11.  8.
 10.  6. 12. 11.  3.  8.  7. 10.  8. 10.  4.  6.  4.  2.  4.  7.  7.  3.
  4.  3.  1.  2.  0.  4.  3.  4.  3.  1.  3.  3.  0.  0.  2.  0.  0.  3.
  0.  0.  1.]",208.576,74,15674,230000,Aug-19-2021_1514,"('GOOD_MED',)","(7.597, 0.0)","(2.0, -1.0)"
87,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.801,0.0,500,500000,0.005,30,True,2.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,30.0,221.036,"[ 0.  0.  0.  0.  0.  1.  2.  6.  8. 10.  6.  6.  9. 10. 10. 14.  8.  8.
 20. 26. 12. 19. 16. 12. 10. 14. 12. 13. 12.  8. 10. 16. 15. 10.  8. 10.
  5. 11.  9.  9.  9. 13.  5.  6.  9.  5.  6.  4.  3.  2.  3.  3.  9.  6.
  5.  3.  0.  3.  2.  3.  3.  2.  3.  2.  6.  0.  3.  1.  2.  2.  0.  0.
  1.  0.  1.]",221.036,74,14475,160000,Aug-19-2021_1514,"('GOOD_MED',)","(7.801, 0.0)","(2.0, -1.0)"
88,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.005,0.0,500,500000,0.005,30,True,2.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,30.0,193.132,"[ 0.  0.  0.  1.  0.  0.  7.  4.  4.  9.  5.  4. 14. 12. 12.  9. 12. 11.
  9. 15. 24.  9. 13. 10. 19.  9. 12. 15. 12. 16.  8. 11. 16. 14.  6. 13.
  7. 12. 10.  5.  8.  6. 14.  8.  4.  8.  8.  5.  4.  6.  8.  8.  5.  8.
  5.  6.  3.  4.  3.  2.  4.  0.  1.  1.  1.  0.  0.  1.]",193.132,67,12999,185000,Aug-19-2021_1514,"('GOOD_MED',)","(8.005, 0.0)","(2.0, -1.0)"
89,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.209,0.0,500,500000,0.005,30,True,2.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,30.0,174.388,"[ 0.  0.  0.  1.  0.  2.  6.  3.  1.  4.  6.  4.  9. 12.  9. 12. 18.  9.
 18. 14. 16. 12. 10. 21. 14.  8. 14. 12. 16. 14. 15.  9. 10. 15. 11. 10.
  6.  6. 13. 10.  8.  5. 10.  6.  3.  9.  9. 11.  8. 12. 18.  6.  2.  5.
  3.  5.  2.  3.  1.  1.  1.  1.  1.]",174.388,62,10852,145000,Aug-19-2021_1514,"('GOOD_MED',)","(8.209, 0.0)","(2.0, -1.0)"
90,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.413,0.0,500,500000,0.005,30,True,2.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,30.0,153.06,"[ 0.  0.  0.  0.  3.  1.  1.  5.  2. 10. 10.  6.  7.  8. 11.  8.  8. 10.
  9. 11. 20. 12. 16. 10. 17. 13. 15. 13. 11. 14. 15. 12.  8. 12.  7. 12.
  8. 10. 11. 11. 12.  7. 16. 15. 12. 18. 13.  8. 16.  7. 11.  3.  2.  0.
  0.  2.  1.]",153.06,56,9129,175000,Aug-19-2021_1514,"('GOOD_MED',)","(8.413, 0.0)","(2.0, -1.0)"
91,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.617,0.0,500,500000,0.005,30,True,2.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,30.0,166.468,"[ 0.  0.  0.  0.  2.  1.  1.  2.  6.  7.  4.  9.  9. 14. 14.  7. 10. 11.
 16. 16. 12. 11. 17. 13. 16. 11. 12. 11. 14. 12. 16.  9.  9. 13.  5.  4.
  8.  8. 12. 13. 13. 14.  8.  9. 13. 14.  4. 13. 11.  9.  7. 10. 10.  6.
  0.  3.  1.]",166.468,56,8407,115000,Aug-19-2021_1514,"('GOOD_MED',)","(8.617, 0.0)","(2.0, -1.0)"
92,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.821,0.0,500,500000,0.005,30,True,2.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,30.0,204.264,"[ 0.  0.  2.  0.  1.  4.  3.  4.  4.  6.  8. 11.  9. 11.  9.  5. 11. 13.
  9. 20. 11. 14. 21. 17. 17.  9.  8.  9. 13. 13. 15. 17.  9. 16.  8. 16.
 10. 10. 10. 10.  5.  7.  4.  3. 10.  4.  7.  4.  4.  7.  5.  0. 10.  9.
  3.  3.  5.  6.  2.  6.  3.  2.  0.  2.  4.  1.  0.  1.]",204.264,67,14284,145000,Aug-19-2021_1514,"('GOOD_MED',)","(8.821, 0.0)","(2.0, -1.0)"
93,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.026,0.0,500,500000,0.005,30,True,2.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,30.0,207.828,"[ 0.  0.  0.  1.  3.  0.  3.  5.  9.  7.  8. 11.  8. 16.  9. 13.  9. 14.
  5. 10. 11. 22.  9. 12. 22. 11. 13. 15. 15. 10. 15.  9.  8. 11. 11.  8.
  6.  8.  5.  8.  5.  9.  9.  7.  7. 10.  5.  4.  5. 14. 11.  5.  6.  7.
  9.  5.  6.  7.  2.  1.  1.  1.  3.  0.  0.  1.]",207.828,65,12579,200000,Aug-19-2021_1514,"('GOOD_MED',)","(9.026, 0.0)","(2.0, -1.0)"
94,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.23,0.0,500,500000,0.005,30,True,2.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,30.0,223.304,"[ 0.  0.  1.  2.  6.  1.  2.  4.  3.  4.  7. 12. 11. 12. 13. 12. 11. 16.
 13. 14. 12. 18. 12.  9. 19.  8. 17.  7.  8.  9. 13. 18. 11. 12. 13.  8.
  4. 10. 11.  8.  7.  7. 11.  4.  6.  5.  3.  3.  2.  7.  9.  3.  6. 11.
  3.  7.  7.  7.  5.  4.  2.  1.  2.  0.  3.  0.  1.  1.  1.  0.  0.  0.
  1.]",223.304,72,12558,135000,Aug-19-2021_1515,"('GOOD_MED',)","(9.23, 0.0)","(2.0, -1.0)"
95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.434,0.0,500,500000,0.005,30,True,2.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,30.0,228.34,"[ 0.  0.  0.  0.  4.  4.  5.  4.  6.  9.  8.  6. 13. 13. 14. 11. 11. 11.
 15.  7. 14. 13.  9. 12. 10.  9. 12. 13. 15. 17. 12. 15. 14. 13.  7.  9.
  9. 16.  6. 11.  7.  6.  4.  6.  7.  8.  9.  5.  6.  8.  1.  2.  6.  4.
  7.  3.  2.  4.  8.  1.  2.  0.  3.  2.  2.  1.  0.  3.  2.  0.  1.  0.
  2.  0.  0.  0.  1.]",228.34,76,16492,225000,Aug-19-2021_1515,"('GOOD_MED',)","(9.434, 0.0)","(2.0, -1.0)"
96,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.638,0.0,500,500000,0.005,30,True,2.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,30.0,234.28,"[ 0.  0.  0.  0.  1.  1.  4.  4.  3.  5.  5.  8. 13.  7. 17. 17. 11. 15.
 13. 15. 13. 24. 15. 16. 19. 19. 11. 17. 13. 18.  8.  4.  4.  7.  6.  8.
  8. 12.  5. 10.  2. 10.  8.  2.  9.  3.  4.  2.  6.  9.  2.  4.  4.  7.
  2.  7.  2.  5.  4.  5.  1.  4.  3.  6.  0.  2.  3.  2.  0.  3.  1.  2.]",234.28,71,15994,275000,Aug-19-2021_1515,"('GOOD_MED',)","(9.638, 0.0)","(2.0, -1.0)"
97,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.842,0.0,500,500000,0.005,30,True,2.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,30.0,221.044,"[ 0.  1.  2.  1.  1.  2.  4.  7.  9.  5. 11.  8. 14. 10. 10. 13. 13. 14.
 10. 10. 15.  7. 11.  8. 17. 11. 17. 16.  9.  9.  9.  9. 10. 11. 15.  8.
  9.  3.  8.  9.  8. 11. 10.  5.  7.  5.  3.  6. 11.  8.  8. 10.  8.  7.
  5.  9.  3.  7.  2.  7.  1.  0.  2.  0.  0.  1.]",221.044,65,10897,140000,Aug-19-2021_1515,"('GOOD_MED',)","(9.842, 0.0)","(2.0, -1.0)"
98,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.046,0.0,500,500000,0.005,30,True,2.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,30.0,237.716,"[ 0.  0.  0.  0.  3.  2.  7.  9.  7.  7. 11. 12.  6. 10. 11.  7. 14. 12.
 14. 12. 11. 14. 14. 15. 12. 13. 10. 20. 10.  4. 17.  8. 13. 10. 12.  9.
  6.  3. 10.  8.  6.  5. 11. 10.  8. 10.  8.  5. 12.  1.  7.  1.  3.  3.
  3.  6.  3.  5.  5.  2.  4.  2.  2.  0.  4.  4.  2.  2.  0.  1.  0.  0.
  0.  1.  0.  1.]",237.716,75,17049,235000,Aug-19-2021_1515,"('GOOD_MED',)","(10.046, 0.0)","(2.0, -1.0)"
99,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.25,0.0,500,500000,0.005,30,True,2.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,30.0,202.264,"[ 0.  0.  1.  2.  2.  3.  1.  1.  7. 18. 10. 10.  8.  7.  8. 13. 11. 16.
  6. 12. 10. 12. 14. 14.  8. 15. 12. 16. 11. 14. 15. 10. 12. 12.  5.  7.
 12.  9.  9.  6.  3.  7.  8.  7.  9.  8. 10. 12.  6.  9. 13.  9.  4. 14.
  5.  4.  6.  3.  1.  2.  0.  0.  1.]",202.264,62,9717,180000,Aug-19-2021_1515,"('GOOD_MED',)","(10.25, 0.0)","(2.0, -1.0)"
100,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,500,500000,0.005,30,True,2.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  2.  0.  3.
  4.  3. 13. 15. 10. 16. 21. 25. 27. 29. 35. 37. 24. 22. 36. 39. 33. 21.
 21. 17.  7. 10. 13.  6.  3.  1.  2.  1.  2.  1.]",33.608,47,12827,75000,Aug-19-2021_1515,"('BAD_MED',)","(0.25, 0.0)","(2.0, -1.0)"
101,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.454,0.0,500,500000,0.005,30,True,2.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[ 0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  3.  0.  3.  1.  6.  5.  5.
  5.  3. 16. 10. 17. 15. 19. 13. 26. 21. 36. 37. 28. 36. 22. 22. 20. 26.
 15. 17. 13. 11. 10.  6.  5.  8.  4.  5.  2.  3.  2.  1.  0.  1.  0.  0.
  0.  0.  0.  0.  0.  1.]",54.196,59,41422,160000,Aug-19-2021_1515,"('BAD_MED',)","(0.454, 0.0)","(2.0, -1.0)"
102,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.658,0.0,500,500000,0.005,30,True,2.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[ 0.  1.  0.  0.  0.  0.  0.  0.  0.  1.  0.  1.  0.  1.  0.  3.  3.  4.
  7. 10.  8. 15. 18. 21. 23. 23. 19. 27. 26. 25. 33. 20. 36. 18. 20. 21.
 22. 20. 17. 13.  8.  8. 12.  4.  3.  3.  3.  1.  1.  0.  0.  0.  1.]",49.496,52,36136,105000,Aug-19-2021_1515,"('BAD_MED',)","(0.658, 0.0)","(2.0, -1.0)"
103,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.862,0.0,500,500000,0.005,30,True,2.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[ 0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  2.  0.  2.  5.
  6.  5.  8. 17. 14. 15. 32. 19. 26. 26. 32. 28. 41. 22. 28. 29. 15. 21.
 19. 19. 18. 11.  9.  4.  4.  5.  8.  3.  1.  3.  1.]",43.804,48,27844,80000,Aug-19-2021_1515,"('BAD_MED',)","(0.862, 0.0)","(2.0, -1.0)"
104,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.066,0.0,500,500000,0.005,30,True,2.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[ 0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.  2.  4.  5.  4. 10.
  2. 10. 11. 15. 10. 18. 20. 21. 26. 26. 28. 26. 27. 32. 35. 18. 18. 11.
 20. 18. 17. 15. 11.  4. 10.  3.  3.  4.  5.  2.  2.  0.  1.  1.  0.  1.
  0.  1.  0.  0.  1.]",57.832,58,48226,110000,Aug-19-2021_1515,"('BAD_MED',)","(1.066, 0.0)","(2.0, -1.0)"
105,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.27,0.0,500,500000,0.005,30,True,2.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[ 0.  1.  0.  0.  0.  0.  0.  0.  1.  1.  1.  1.  0.  3.  2.  4.  8.  2.
  6. 10. 11. 11. 17. 26. 17. 16. 22. 25. 27. 22. 26. 22. 21. 32. 17. 31.
 22. 21. 12. 17.  8. 10.  8.  2.  4.  4.  1.  2.  2.  0.  0.  0.  1.  1.
  0.  1.  0.  1.]",58.596,57,64060,145000,Aug-19-2021_1516,"('BAD_MED',)","(1.27, 0.0)","(2.0, -1.0)"
106,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.474,0.0,500,500000,0.005,30,True,2.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[ 0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  3.  1.  2.  0.  3.  5.
 12.  5. 15.  9. 17. 23. 19. 22. 17. 31. 26. 27. 22. 31. 25. 17. 24. 34.
 20. 21. 13. 13.  7.  7.  9.  5.  3.  4.  2.  2.  1.  2.]",50.408,49,62618,120000,Aug-19-2021_1516,"('BAD_MED',)","(1.474, 0.0)","(2.0, -1.0)"
107,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.679,0.0,500,500000,0.005,30,True,2.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[ 0.  1.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.  1.  0.  2.  0.  1.  3.
 10.  8. 13. 12. 21. 19. 19. 32. 27. 25. 27. 22. 22. 30. 19. 27. 25. 32.
 19. 17.  4. 13.  8. 10.  8.  5.  4.  2.  1.  3.  2.  1.  2.  1.  0.  1.]",51.216,53,72593,145000,Aug-19-2021_1516,"('BAD_MED',)","(1.679, 0.0)","(2.0, -1.0)"
108,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.883,0.0,500,500000,0.005,30,True,2.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[ 0.  1.  0.  0.  0.  0.  0.  0.  0.  1.  1.  0.  0.  1.  2.  1.  4.  7.
  4. 12.  6. 16. 21. 15. 17. 25. 32. 18. 27. 27. 33. 32. 27. 20. 16. 23.
 20. 15.  9. 17. 10. 14.  5.  4.  3.  5.  1.  3.  1.  1.  0.  1.  1.  1.]",52.696,53,111051,215000,Aug-19-2021_1516,"('BAD_MED',)","(1.883, 0.0)","(2.0, -1.0)"
