,med,med,med,med,med,med,med,med,med,med,med,med,med,params,params,params,params,params,params,params,game,game,med_freqs,med_freqs,med_freqs,med_freqs,med_freqs,med_freqs,med_freqs,med_freqs,med_freqs,med_freqs,med_freqs,med_freqs,med_freqs,agents,agents,agents,net,net,net,net,net,meta
,NO_MED,GOOD_MED,BAD_MED,RANDOM_MED,FAIR_MED,GOOD_MED_X,BAD_MED_X,RANDOM_MED_X,FAIR_MED_X,GOOD_MED_LOCAL,BAD_MED_LOCAL,RANDOM_MED_LOCAL,FAIR_MED_LOCAL,W1,W2,N,episode_n,beta,k,endOnStratConverge,t,s,NO_MED,GOOD_MED,BAD_MED,RANDOM_MED,FAIR_MED,GOOD_MED_X,BAD_MED_X,RANDOM_MED_X,FAIR_MED_X,GOOD_MED_LOCAL,BAD_MED_LOCAL,RANDOM_MED_LOCAL,FAIR_MED_LOCAL,coop_freq,payoff_mean,payoff_var,dd,heterogeneity,k_max,rewire_n,stop_n,timestamp
0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500,500000,0.004999999888241291,30,True,2.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[  0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
   0.   0. 500.]",0.0,30,0,40000,Aug-18-2021_1618
1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5263158082962036,0.0,500,500000,0.004999999888241291,30,True,2.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[ 0.  7.  5.  0.  1.  2.  4.  3.  2.  5.  6.  4.  3.  7.  6. 15.  8. 10.
 12. 11. 11. 14. 15. 13. 15. 13. 10. 13. 12. 23. 15. 14. 10. 22. 14. 18.
 10. 14.  9.  6.  6. 11.  9.  9. 11. 10.  5.  7.  6.  6.  7.  4.  6.  1.
  1.  3.  2.  2.  1.  0.  5.  2.  0.  0.  0.  1.  0.  0.  0.  1.  0.  0.
  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.]",179.46399999999994,87,23101,90000,Aug-18-2021_1618
2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0526316165924072,0.0,500,500000,0.004999999888241291,30,True,2.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[  0. 177.  15.   3.   4.   2.   3.   4.   3.   4.   5.   1.   4.   6.
   0.   7.   1.   3.   2.   2.   5.   5.   5.   3.   3.   7.   3.   4.
   2.   0.   4.   7.   6.   2.   5.   6.   4.   4.   2.   5.   6.   1.
   1.   2.   6.   3.   6.   6.   2.   4.   5.   3.   3.   3.   3.   3.
   4.   2.   6.   4.   4.   0.   5.   5.   2.   1.   0.   0.   1.   2.
   1.   1.   4.   6.   3.   0.   2.   5.   2.   5.   2.   3.   2.   1.
   3.   0.   3.   2.   1.   2.   4.   0.   5.   0.   4.   0.   1.   1.
   0.   2.   0.   3.   0.   0.   0.   0.   1.   1.   1.   0.   0.   1.
   1.   1.   0.   0.   2.   1.   0.   0.   0.   0.   1.   0.   1.]",1027.924,124,85315,250000,Aug-18-2021_1618
3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5789474248886108,0.0,500,500000,0.004999999888241291,30,True,2.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,30.0,142.896,"[ 0.  0.  0.  0.  1.  1.  2.  1.  3.  3.  8.  5.  5.  7.  7. 10.  6.  7.
 17. 14. 10. 12. 16. 16. 22. 15. 19. 13. 17. 25. 12. 16. 17. 18. 16. 12.
 15. 10. 13. 10. 14.  9. 11.  5.  5.  6.  5.  3.  4.  5.  3.  0.  5.  5.
  2.  3.  3.  0.  2.  2.  2.  0.  0.  0.  2.  1.  0.  0.  0.  0.  0.  1.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.]",142.89599999999996,89,22603,240000,Aug-18-2021_1618
4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1052632331848145,0.0,500,500000,0.004999999888241291,30,True,2.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,30.0,472.096,"[ 0. 19.  7. 10.  9.  8.  5. 11.  4.  7. 12.  6.  5.  6.  9. 12. 14. 16.
 13.  7. 14. 15. 15.  3. 11. 11. 13. 14. 11.  3. 16.  5.  5.  2.  8. 10.
  5.  8.  8.  9.  6.  8.  7.  5.  2.  1.  3.  4.  1.  4.  5.  5.  5.  3.
  3.  7.  2.  2.  5.  3.  4.  3.  3.  1.  2.  4.  1.  4.  3.  1.  2.  4.
  1.  1.  0.  0.  0.  2.  0.  2.  1.  0.  0.  1.  1.  3.  1.  0.  0.  1.
  2.  1.  0.  2.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.
  0.  1.]",472.096,145,53143,395000,Aug-18-2021_1619
5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6315789222717285,0.0,500,500000,0.004999999888241291,30,True,2.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[  0. 275.  23.   1.   3.   1.   0.   0.   0.   1.   1.   0.   2.   0.
   1.   0.   1.   0.   2.   1.   0.   0.   0.   3.   0.   2.   0.   1.
   0.   0.   3.   2.   0.   1.   1.   1.   1.   1.   1.   3.   0.   0.
   1.   1.   2.   0.   0.   1.   1.   0.   3.   1.   1.   0.   1.   2.
   2.   2.   1.   3.   1.   5.   0.   1.   1.   3.   4.   2.   2.   3.
   2.   2.   3.   4.   4.   2.   4.   3.   0.   4.   3.   1.   1.   1.
   5.   6.   5.   4.   3.   3.   4.   3.   4.   3.   5.   1.   3.   2.
   4.   0.   2.   1.   2.   2.   2.   3.   3.   1.   4.   2.   4.   0.
   0.   2.   2.   1.   1.   0.   0.   1.   1.   0.   0.   0.   0.   1.]",1564.772,125,184727,405000,Aug-18-2021_1619
6,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1578948497772217,0.0,500,500000,0.004999999888241291,30,True,2.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,30.0,307.524,"[ 0.  2.  0.  1.  4.  2.  8.  6. 13. 12.  4. 15. 10. 13. 13.  4. 13. 14.
 10.  8. 16. 10. 13. 15. 13. 12. 13. 20. 10. 15.  6.  9. 10. 11.  9.  7.
  9.  9.  6.  7.  6.  3. 15.  4.  7.  7.  3.  3.  6.  4.  7.  3.  5.  3.
  3.  0.  3.  6.  5.  2.  0.  2.  1.  2.  0.  3.  1.  2.  2.  1.  2.  2.
  2.  2.  2.  0.  0.  2.  1.  0.  2.  0.  0.  2.  0.  0.  0.  0.  0.  0.
  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.]",307.5239999999999,105,27290,155000,Aug-18-2021_1619
7,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6842105388641357,0.0,500,500000,0.004999999888241291,30,True,2.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,30.0,447.532,"[ 0.  6.  4. 10.  6.  7.  6.  7. 11. 12.  9. 21. 14.  6. 12.  7. 10. 11.
 12. 14.  8. 14.  5.  4. 13. 15. 11. 16.  7.  9.  9.  8. 12. 14.  7.  7.
 11.  7. 10.  6.  5.  3.  5.  7.  2.  7.  6.  5.  2.  4.  3.  2.  3.  5.
  2.  1.  3.  4.  2.  2.  1.  2.  2.  0.  2.  1.  2.  0.  3.  2.  2.  1.
  1.  1.  2.  4.  2.  1.  1.  2.  0.  2.  2.  1.  0.  0.  3.  0.  1.  1.
  1.  0.  1.  0.  0.  1.  0.  0.  0.  0.  0.  1.  0.  1.  1.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.]",447.5319999999999,136,45725,390000,Aug-18-2021_1619
8,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.210526466369629,0.0,500,500000,0.004999999888241291,30,True,2.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,30.0,256.032,"[ 0.  1.  0.  3.  2.  1.  9.  3.  5.  6.  8.  5. 13. 11. 16. 10. 17.  9.
 11. 15. 10. 16. 19. 15. 14. 12. 14. 11. 15. 10. 11. 12.  8.  8.  9. 12.
  6. 10.  7.  8.  5.  4. 12.  4.  4. 14.  6.  7.  2.  1. 10.  4.  8.  6.
  2.  1.  3.  4.  1.  6.  2.  1.  1.  0.  3.  4.  1.  0.  1.  3.  0.  0.
  2.  2.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  1.  1.  0.  1.]",256.0319999999999,88,19606,160000,Aug-18-2021_1619
